Date,equity,ret
2015-05-12,94470.4083184587,0.0009974716619365331
2015-05-13,94427.65176768915,-0.0004525919971195558
2015-05-14,94949.82808689751,0.005529908977224274
2015-05-15,95501.69730071575,0.005812219199735402
2015-05-16,95375.43814028351,-0.0013220619528329092
2015-05-17,95432.1556436616,0.0005946762026367569
2015-05-18,94845.53539658706,-0.006146987282409699
2015-05-19,94082.44149361966,-0.00804564916816175
2015-05-20,94325.45424914638,0.0025829767134943893
2015-05-21,94735.96228405801,0.004352038780829348
2015-05-22,95152.93757905292,0.004401446767856143
2015-05-23,95013.89499318317,-0.0014612537395835012
2015-05-24,95210.56995652115,0.002069960013239003
2015-05-25,94854.28841862982,-0.0037420376545801437
2015-05-26,94619.14126463434,-0.0024790355598650615
2015-05-27,94892.54961529258,0.0028895670263331397
2015-05-28,94865.26276808817,-0.0002875552118162261
2015-05-29,94755.9120278716,-0.0011526952756553133
2015-05-30,94387.97225635123,-0.003883027070776812
2015-05-31,94083.43776783117,-0.0032264120230590665
2015-06-01,93146.06840413304,-0.009963170840028956
2015-06-02,93205.94760616212,0.0006428527049502364
2015-06-03,92730.75447141183,-0.005098313433368085
2015-06-04,92453.58710098123,-0.0029889476475256638
2015-06-05,92056.67783859425,-0.004293065037633048
2015-06-06,92120.79955292317,0.0006965460391841205
2015-06-07,91856.3269350543,-0.0028709327226034143
2015-06-08,92319.86687561235,0.005046358329631406
2015-06-09,92275.67425927792,-0.0004786902086196809
2015-06-10,92531.09290397273,0.0027679954304873355
2015-06-11,93027.43898208166,0.0053641004610636145
2015-06-12,92845.28615777328,-0.001958054809435894
2015-06-13,93091.11999366649,0.002647779398034844
2015-06-14,93206.79039770414,0.0012425503533046722
2015-06-15,93601.04769166693,0.004229920291005884
2015-06-16,95286.61347744739,0.018007979903525317
2015-06-17,94903.56503147389,-0.004019960747835394
2015-06-18,95507.73402006761,0.006366135860052857
2015-06-19,95220.14366625826,-0.003011173458988492
2015-06-20,95284.60648702402,0.0006769872243808095
2015-06-21,95149.87623590617,-0.001413977095410468
2015-06-22,94807.96980058329,-0.0035933460856552024
2015-06-23,94262.9014517088,-0.005749182795718233
2015-06-24,93815.11101082216,-0.004750441944714079
2015-06-25,93875.4913955282,0.0006436104381848384
2015-06-26,93732.3184962827,-0.0015251360830939031
2015-06-27,94491.07519977311,0.008094931563231267
2015-06-28,94283.4918815981,-0.0021968563458099055
2015-06-29,95327.08324990602,0.011068654198960637
2015-06-30,95711.46037404658,0.004032192227395592
2015-07-01,95080.149486443,-0.006595980096180565
2015-07-02,94674.89400562417,-0.00426225119552015
2015-07-03,94767.37448395592,0.0009768215671439595
2015-07-04,95230.59895959824,0.0048880163470259586
2015-07-05,96343.7130997883,0.01168861849396019
2015-07-06,96603.53982262727,0.002696872629040614
2015-07-07,96273.03312213761,-0.0034212690455908135
2015-07-08,96751.6522351114,0.004971476408835995
2015-07-09,96089.65585875584,-0.006842222960150357
2015-07-10,97560.63791023036,0.015308432924733939
2015-07-11,98373.18710670942,0.00832865809289518
2015-07-12,100147.02852596516,0.018031757142640714
2015-07-13,98370.50071198154,-0.01773919646076183
2015-07-14,98055.06797827194,-0.0032065785111042855
2015-07-15,98006.42580510986,-0.0004960699550262682
2015-07-16,97506.95830784034,-0.005096272955231851
2015-07-17,97556.11275606086,0.0005041122097699802
2015-07-18,97092.2751548418,-0.004754572400592516
2015-07-19,96961.16953205205,-0.001350319812576939
2015-07-20,96930.69922740692,-0.0003142526517799782
2015-07-21,96576.73708415196,-0.0036517031866709626
2015-07-22,96590.1284207081,0.00013866006411533682
2015-07-23,96685.13049639443,0.0009835588505746617
2015-07-24,97578.06085542204,0.009235446592906094
2015-07-25,97619.8818729775,0.0004285903735823382
2015-07-26,98021.88056832211,0.004118000223230167
2015-07-27,98324.1288701135,0.003083477893292663
2015-07-28,98508.60585529015,0.0018762127597422573
2015-07-29,98019.77115662146,-0.004962355262511764
2015-07-30,97929.02916113148,-0.0009257519622749566
2015-07-31,97885.36179565468,-0.00044590828532509175
2015-08-01,97576.50894156814,-0.003155250677126742
2015-08-02,97679.89155422317,0.001059503089180458
2015-08-03,97594.47589348372,-0.000874444672085195
2015-08-04,97811.97007273529,0.0022285501024561505
2015-08-05,97261.2764581644,-0.00563012496488291
2015-08-06,97028.53108724761,-0.002392991120334531
2015-08-07,97477.33858867914,0.004625520930827687
2015-08-08,95542.42250246102,-0.019849906801239214
2015-08-09,95961.50815654846,0.004386382960685831
2015-08-10,96080.34315527351,0.0012383610992356964
2015-08-11,96921.48693527743,0.008754587591809138
2015-08-12,96710.86616588743,-0.002173107079244896
2015-08-13,96222.37108241637,-0.005051087874997973
2015-08-14,96471.00864528611,0.0025839891500571976
2015-08-15,96050.7983911176,-0.00435581901826676
2015-08-16,95744.23333370076,-0.0031916971285185225
2015-08-17,96044.51538135494,0.003136293823645664
2015-08-18,91103.69362810893,-0.051443039028599924
2015-08-19,92873.35201140092,0.01942466120545938
2015-08-20,93961.31713983578,0.011714502651969605
2015-08-21,93212.78485105028,-0.007966387781383588
2015-08-22,93000.8454687281,-0.0022737158069126018
2015-08-23,92785.24431921347,-0.0023182708547218045
2015-08-24,89991.59964639085,-0.030108717106046567
2015-08-25,90097.98958858059,0.001182220814029078
2015-08-26,90543.9219506163,0.004949415231926935
2015-08-27,90945.75678719733,0.004438010061019737
2015-08-28,91872.6318145357,0.010191514811484392
2015-08-29,91717.07273518437,-0.001693203691664924
2015-08-30,91621.31317556053,-0.0010440756204717072
2015-08-31,91340.28707314839,-0.0030672568714842363
2015-09-01,90797.96147983945,-0.005937419409188238
2015-09-02,90984.73769162175,0.0020570529198915555
2015-09-03,90751.0643143536,-0.0025682700549199966
2015-09-04,90866.55724730763,0.0012726344735085604
2015-09-05,91302.11067489066,0.00479333036022922
2015-09-06,91740.5920680423,0.004802532930624048
2015-09-07,91740.75353298536,1.7600163615405506e-06
2015-09-08,92265.9107450459,0.005724361222645857
2015-09-09,91210.26769339532,-0.011441311781634989
2015-09-10,91348.63370369753,0.001517000375081956
2015-09-11,91627.46025555956,0.003052334124300504
2015-09-12,91209.34566889847,-0.004563201746451528
2015-09-13,90810.89777861125,-0.004368498505993412
2015-09-14,90863.70358288728,0.0005814919306794675
2015-09-15,90525.3644783674,-0.0037235891910485375
2015-09-16,90867.37867509932,0.00377810350394836
2015-09-17,91137.14641509521,0.0029688073314018126
2015-09-18,91861.74154038042,0.007950601415420255
2015-09-19,91731.850404928,-0.0014139851180082763
2015-09-20,91706.91588909883,-0.0002718196102999837
2015-09-21,90944.37313781086,-0.008314997226709808
2015-09-22,91127.81173083164,0.0020170417002358665
2015-09-23,91203.4615874986,0.0008301511386052951
2015-09-24,92145.26138611518,0.010326360230450637
2015-09-25,91812.35581252039,-0.0036128344375715438
2015-09-26,91744.1041287738,-0.0007433823382764215
2015-09-27,91609.64800819263,-0.001465555981586042
2015-09-28,91685.72352973142,0.0008304313267526453
2015-09-29,91454.14978961379,-0.0025257339005733126
2015-09-30,91468.56946427701,0.00015767108104336458
2015-10-01,91729.33197735704,0.0028508428043347855
2015-10-02,92694.55092653487,0.01052246787773492
2015-10-03,92818.0080904667,0.001331870780944655
2015-10-04,92777.13800999947,-0.00044032490362633236
2015-10-05,93047.75814442745,0.002916883838331108
2015-10-06,93757.820357895,0.007631158747160693
2015-10-07,93648.83811853685,-0.0011623802573710318
2015-10-08,93498.6446021542,-0.0016037947656385443
2015-10-09,93971.99348792576,0.0050626283170809305
2015-10-10,94058.71037100318,0.0009227949717651729
2015-10-11,94250.90650141075,0.0020433634444856352
2015-10-12,94482.03434987318,0.0024522612783461906
2015-10-13,94777.70118022322,0.003129344455636618
2015-10-14,95407.64070321385,0.006646495063145519
2015-10-15,96020.98993360698,0.006428722331590642
2015-10-16,96817.34487683515,0.008293550647403336
2015-10-17,97518.37299187409,0.0072407285691498124
2015-10-18,96695.48307688044,-0.008438306441620136
2015-10-19,96585.37400621924,-0.0011387198983602298
2015-10-20,97063.4516164043,0.004949793020983417
2015-10-21,96591.26050565201,-0.004864767354641364
2015-10-22,97784.76740866422,0.012356261806339752
2015-10-23,98026.67293097834,0.0024738569076219186
2015-10-24,98546.20639874125,0.005299919422224297
2015-10-25,98752.32361304708,0.002091579390401055
2015-10-26,99079.94245552176,0.0033175811007590816
2015-10-27,100011.43183265149,0.009401391987564844
2015-10-28,101528.48142227205,0.015168761828737942
2015-10-29,101516.20215438702,-0.0001209440711907872
2015-10-30,102960.6599283573,0.014228839764646839
2015-10-31,101519.6006236186,-0.013996212784003426
2015-11-01,102683.92305060929,0.011468942153421091
2015-11-02,106492.24610317375,0.03708782192405602
2015-11-03,110489.14362977851,0.03753228683647469
2015-11-04,111216.59959008302,0.006583958716722682
2015-11-05,108240.68442634557,-0.026757832686001293
2015-11-06,106275.77300407685,-0.018153168863282443
2015-11-07,107572.00489403188,0.01219687096423483
2015-11-08,106165.52685879347,-0.013074758963764976
2015-11-09,106534.76065226943,0.00347790666519332
2015-11-10,102126.4496424149,-0.041379085876423916
2015-11-11,99361.89548708682,-0.027069913474989882
2015-11-12,101717.56612142542,0.023707988085279075
2015-11-13,101438.14486104556,-0.0027470305379339033
2015-11-14,101052.80008388127,-0.0037988153045597217
2015-11-15,99756.24118007121,-0.012830509424121006
2015-11-16,101230.15100832467,0.014775113925883376
2015-11-17,101397.92966793153,0.001657398096670537
2015-11-18,101758.32312596725,0.0035542486835378195
2015-11-19,101185.09314456463,-0.005633249092489634
2015-11-20,100740.47131222757,-0.00439414362846724
2015-11-21,101242.10246995957,0.004979440250753697
2015-11-22,100994.60600363526,-0.0024446002234865816
2015-11-23,100691.37707596846,-0.003002426957890103
2015-11-24,100553.1311439319,-0.0013729669416702173
2015-11-25,101362.84236728444,0.008052570955682237
2015-11-26,103896.90304917686,0.02499989762234911
2015-11-27,104185.49633904023,0.002777689049372034
2015-11-28,104116.44045236839,-0.0006628166980854333
2015-11-29,105571.03045474782,0.013970800346798873
2015-11-30,106385.19932417298,0.007712048143492911
2015-12-01,105329.4499313627,-0.009923837145740855
2015-12-02,104551.7335041042,-0.007383656021799245
2015-12-03,103952.4549437739,-0.0057318854527339536
2015-12-04,105282.80023730066,0.012797632285320493
2015-12-05,107978.77241252904,0.02560695734870122
2015-12-06,107960.99363912507,-0.00016465063462700602
2015-12-07,108588.64848275496,0.0058137186633158144
2015-12-08,110579.25213314476,0.018331599832978274
2015-12-09,110612.00100031648,0.00029615743043986953
2015-12-10,110386.83850692489,-0.0020356063659940915
2015-12-11,114318.8755410618,0.03562052403457727
2015-12-12,112419.53263374469,-0.01661442957978443
2015-12-13,112282.92427699911,-0.0012151656704590952
2015-12-14,112999.79167089894,0.006384473850461259
2015-12-15,115407.21964688334,0.02130471163164449
2015-12-16,114814.81703252702,-0.00513315038841522
2015-12-17,114317.76068873011,-0.004329200330094096
2015-12-18,115146.4660282412,0.007249139018455031
2015-12-19,115008.0674726106,-0.001201934895654122
2015-12-20,112993.51871994723,-0.01751658641810616
2015-12-21,113061.81845844987,0.0006044571341470295
2015-12-22,112749.05825880247,-0.00276627604183044
2015-12-23,113341.48634696972,0.005254395001751622
2015-12-24,114872.41767073318,0.013507245873561669
2015-12-25,114939.15218500803,0.0005809446308175925
2015-12-26,111105.24490417032,-0.03335597320803785
2015-12-27,111631.80730388236,0.0047393118134630985
2015-12-28,111454.73269760305,-0.0015862379240827451
2015-12-29,112467.77295174562,0.009089252915720714
2015-12-30,111303.24857657493,-0.010354293897775757
2015-12-31,111517.58667082783,0.0019257128340277596
2016-01-01,111841.3073307559,0.0029028664410000182
2016-01-02,111765.54946756623,-0.0006773692564735478
2016-01-03,111468.38662053754,-0.002658805405103215
2016-01-04,111887.35177546332,0.0037586006905441227
2016-01-05,111811.52978540483,-0.0006776636398603264
2016-01-06,111990.35440982382,0.0015993397529057152
2016-01-07,113769.60472896618,0.01588753181931435
2016-01-08,113022.92613833115,-0.006563076248826238
2016-01-09,112610.75755520335,-0.0036467697060270643
2016-01-10,112636.81367273007,0.00023138213517426287
2016-01-11,112354.56873019646,-0.0025057965804473614
2016-01-12,111771.70009546535,-0.005187760865611013
2016-01-13,111213.89367532973,-0.00499058723862289
2016-01-14,110850.42990004146,-0.0032681507973215673
2016-01-15,105969.66578168454,-0.04403017762545547
2016-01-16,107760.28184727769,0.016897439964396188
2016-01-17,107349.11792817581,-0.0038155423506092134
2016-01-18,107742.37996523436,0.003663393278384275
2016-01-19,107095.27775759387,-0.0060060136767843275
2016-01-20,110609.20512027835,0.032811226006044025
2016-01-21,109569.76257363,-0.009397432569179465
2016-01-22,107647.28282788319,-0.017545714260856604
2016-01-23,108052.24727225151,0.003761956955437684
2016-01-24,109291.40560916386,0.01146814035056698
2016-01-25,108382.17601527127,-0.00831931466911573
2016-01-26,109118.92930932155,0.006797734841072822
2016-01-27,108953.5368690702,-0.0015157080563218406
2016-01-28,107924.18127120734,-0.009447656564833151
2016-01-29,108704.56945565077,0.007230892792064347
2016-01-30,108614.35946923819,-0.0008298637938065623
2016-01-31,107910.2008664904,-0.006483107815474676
2016-02-01,108413.93378677181,0.004668075086845969
2016-02-02,108567.51974116263,0.0014166624992399957
2016-02-03,108499.35434698561,-0.0006278617614138282
2016-02-04,110535.14966269144,0.018763202121878875
2016-02-05,109879.26673573504,-0.005933704608514945
2016-02-06,109139.05228362815,-0.0067366162343178715
2016-02-07,109145.88334130537,6.259040677281114e-05
2016-02-08,110225.42119688979,0.009890779409505113
2016-02-09,110455.53994130272,0.002087710275126886
2016-02-10,110967.46142292823,0.004634638352205345
2016-02-11,112082.62298977081,0.010049446500288717
2016-02-12,112162.71797041695,0.0007146065867271734
2016-02-13,112636.06719563392,0.004220201095178622
2016-02-14,113618.4289584715,0.008721555957128313
2016-02-15,113166.99441886078,-0.003973251027575175
2016-02-16,112919.54290878409,-0.002186604949149795
2016-02-17,113779.17445303511,0.007612779170966366
2016-02-18,114808.24868586703,0.009044486724208767
2016-02-19,114838.60291417205,0.0002643906570518606
2016-02-20,115829.79337868917,0.008631160945574257
2016-02-21,115927.79152604735,0.0008460530274607692
2016-02-22,115681.94980082767,-0.00212064529120648
2016-02-23,114714.03552837517,-0.008367029377694513
2016-02-24,115468.54139364252,0.006577275934824156
2016-02-25,115853.002100161,0.0033295709972451792
2016-02-26,115483.57832994545,-0.0031887285052498715
2016-02-27,115504.35772198642,0.00017993373899116705
2016-02-28,115569.01804545596,0.0005598085193043723
2016-02-29,116129.94360705008,0.004853598058378372
2016-03-01,115957.38552980262,-0.0014859051153193192
2016-03-02,115766.6925674454,-0.001644508984796067
2016-03-03,116254.19846446115,0.004211106719937963
2016-03-04,115797.31661029097,-0.003930024551413003
2016-03-05,115141.19642977856,-0.005666108677807702
2016-03-06,115593.2876676338,0.0039264073318099335
2016-03-07,115850.36231408823,0.002223958256067471
2016-03-08,115822.90026988465,-0.00023704754698239405
2016-03-09,115689.48090875712,-0.00115192557617394
2016-03-10,116129.86837774212,0.003806633632770229
2016-03-11,116235.90668555725,0.0009131010763760994
2016-03-12,115617.37725105525,-0.005321328427155048
2016-03-13,115768.79502617278,0.001309645476464505
2016-03-14,115603.77137134709,-0.0014254588621086528
2016-03-15,115251.2534914282,-0.0030493631456582904
2016-03-16,115485.40721528805,0.002031680496015431
2016-03-17,116911.58410219959,0.012349412114492031
2016-03-18,116104.77544674726,-0.00690101551226141
2016-03-19,116168.39990774538,0.0005479917665169864
2016-03-20,116396.43267873091,0.0019629500894100538
2016-03-21,115949.81974195897,-0.003836998492940502
2016-03-22,116366.10929111247,0.003590256113204182
2016-03-23,115874.17400639613,-0.004227479011828628
2016-03-24,115706.94729119235,-0.0014431750356602713
2016-03-25,115756.99034118603,0.0004324982307910563
2016-03-26,115810.64888005694,0.00046354469576948
2016-03-27,116423.0653076334,0.0052880838981459455
2016-03-28,116268.30345354886,-0.00132930578382906
2016-03-29,116683.51862163289,0.00357118110225052
2016-03-30,116185.07712619747,-0.004271738642470102
2016-03-31,116618.7035034892,0.0037322037220042237
2016-04-01,116688.52586573371,0.0005987235335918051
2016-04-02,116896.8330681696,0.0017851558316501759
2016-04-03,116898.41210825827,1.3507980047400281e-05
2016-04-04,116759.87366630459,-0.0011851182531494864
2016-04-05,117213.93178279845,0.003888819867958526
2016-04-06,117144.19504065707,-0.0005949526739756905
2016-04-07,117409.8195857476,0.0022675007071271125
2016-04-08,117288.61759897684,-0.0010322985521857841
2016-04-09,117221.52913137242,-0.0005719946997226888
2016-04-10,117377.32974415726,0.0013291126121570684
2016-04-11,117670.28478871424,0.002495840084243861
2016-04-12,118024.12603831435,0.003007056966297439
2016-04-13,118035.29690417212,9.464900298561396e-05
2016-04-14,117441.75775673344,-0.0050284886216752644
2016-04-15,118216.56642872262,0.006597386541115302
2016-04-16,118278.6437161694,0.0005251149591136706
2016-04-17,118050.20732550364,-0.0019313409715276952
2016-04-18,118244.53186193795,0.0016461177056512621
2016-04-19,119183.32815157685,0.007939447810872302
2016-04-20,119311.91088650392,0.0010788651141167005
2016-04-21,119424.19583324995,0.0009411042528086888
2016-04-22,118626.54076224117,-0.006679174730408355
2016-04-23,118935.74795790359,0.0026065599964020247
2016-04-24,119483.09117281123,0.004602007590698287
2016-04-25,119739.46551123179,0.0021456955616403484
2016-04-26,120043.41842515743,0.0025384522356761696
2016-04-27,119085.39558832948,-0.007980636084811588
2016-04-28,119588.30911929159,0.00422313356291526
2016-04-29,120462.51021777384,0.007310088293080774
2016-04-30,120008.82574438058,-0.003766188107595325
2016-05-01,120246.27175215178,0.001978571211728619
2016-05-02,119850.26367181199,-0.0032933085955132446
2016-05-03,120213.60905858684,0.003031661138183317
2016-05-04,119554.85262169366,-0.0054798823698249954
2016-05-05,119786.01395729538,0.0019335169634073779
2016-05-06,121067.38044655732,0.010697129380386139
2016-05-07,120991.32782050442,-0.0006281842869019227
2016-05-08,120991.71459817197,3.1967387623677013e-06
2016-05-09,120626.51906293505,-0.003018351599113789
2016-05-10,120287.28394733147,-0.0028122764234503883
2016-05-11,120539.37821652259,0.0020957682384905585
2016-05-12,120456.7064120755,-0.0006858489372542076
2016-05-13,120579.50395476221,0.0010194330091231052
2016-05-14,120578.95294576306,-4.569673792698126e-06
2016-05-15,120712.48267083225,0.001107404914431953
2016-05-16,120536.87401751896,-0.0014547679695409155
2016-05-17,120348.34050671839,-0.0015641148182851117
2016-05-18,119933.16446265165,-0.0034497861982862865
2016-05-19,118395.04475487326,-0.012824807172142738
2016-05-20,118835.88269736354,0.003723449265997658
2016-05-21,118872.19337137592,0.0003055531139937173
2016-05-22,118597.93801702291,-0.0023071447289291225
2016-05-23,118933.29780062461,0.002827703324433495
2016-05-24,118788.86032547032,-0.0012144410171525122
2016-05-25,119003.1325645886,0.0018038075163882006
2016-05-26,119344.13417777415,0.0028654843434519073
2016-05-27,120677.91911226916,0.01117595719039044
2016-05-28,124622.2554019145,0.03268482186849653
2016-05-29,124351.8786567944,-0.0021695703086749285
2016-05-30,124880.8365620233,0.004253718648584259
2016-05-31,124742.83188605431,-0.0011050908991985242
2016-06-01,125247.97518887899,0.004049477594721518
2016-06-02,125572.6650665079,0.0025923762610873258
2016-06-03,128843.15951109285,0.026044636727688752
2016-06-04,129098.83881727111,0.0019844228218903748
2016-06-05,129260.74164754024,0.001254099818033927
2016-06-06,130057.20302747982,0.006161664940089073
2016-06-07,129522.20744022878,-0.004113540617492695
2016-06-08,130498.27690656984,0.00753592365071043
2016-06-09,130387.29677650495,-0.0008504336815445823
2016-06-10,130522.90378710823,0.0010400323801154077
2016-06-11,132641.48049626627,0.016231455535295147
2016-06-12,137500.09391978453,0.03662966822550673
2016-06-13,140046.79607307495,0.018521457554611764
2016-06-14,138543.34361869138,-0.010735357727134964
2016-06-15,139295.66640751253,0.005430234099818909
2016-06-16,145247.23474308147,0.04272615573091487
2016-06-17,143506.3729419046,-0.011985507360991465
2016-06-18,144074.52940471264,0.00395910265976851
2016-06-19,144661.7364563222,0.004075717297399972
2016-06-20,142384.2077611628,-0.01574382245748196
2016-06-21,136422.6889427461,-0.041869241766029464
2016-06-22,131180.91510015877,-0.0384230356637173
2016-06-23,133001.86233291661,0.013881190197274629
2016-06-24,136991.9567394479,0.030000289744392283
2016-06-25,136979.00706124137,-9.452874836402003e-05
2016-06-26,134467.4674940478,-0.0183352151623547
2016-06-27,136549.86407056684,0.01548624820060085
2016-06-28,136390.3062104914,-0.001168495195227548
2016-06-29,136356.27508908825,-0.0002495127575316003
2016-06-30,139093.44013424122,0.02007362729265405
2016-07-01,140222.3187541665,0.008115973110132346
2016-07-02,142150.9057072041,0.013753780212540478
2016-07-03,138882.37078372372,-0.02299341609692429
2016-07-04,140637.8466985162,0.012640019787149237
2016-07-05,140323.6728694664,-0.0022339209282924433
2016-07-06,141221.27373779126,0.006396646053868915
2016-07-07,138458.23699369037,-0.01956530111200583
2016-07-08,140882.61735253574,0.017509831206039772
2016-07-09,139799.8458205567,-0.007685629017450735
2016-07-10,139689.0367456342,-0.0007926265889071082
2016-07-11,139353.9247548925,-0.0023989856222711436
2016-07-12,139710.92570634975,0.002561829184826836
2016-07-13,139556.43163181652,-0.0011058124033760386
2016-07-14,139261.4337436349,-0.0021138251009448217
2016-07-15,139198.67477577145,-0.00045065576431579935
