Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2015-06-30,173.5261993408203,174.76537212338854,173.04569799695165,174.71478287974801,182925100
2015-07-01,174.91712951660156,175.36390477020115,174.12473178749613,175.11100996220262,135979900
2015-07-02,174.7569580078125,175.56621880062636,174.33547095927202,175.39762655376293,104373700
2015-07-06,174.2595672607422,175.04352682092176,173.25642625235335,173.45874462083245,117975400
2015-07-07,175.35549926757812,175.4819402543337,172.0594670099823,174.4619486604636,173820200
2015-07-08,172.4134521484375,174.2932803592427,172.17742048352747,174.00667231796066,164020100
2015-07-09,172.72540283203125,174.7906998452496,172.61582493626628,174.5293670470037,144113100
2015-07-10,174.90023803710938,175.3217250277559,172.76751489345892,174.74007092262175,129456900
2015-07-13,176.83067321777344,176.940251099545,176.13100320028727,176.17315447609025,106069400
2015-07-14,177.5977783203125,177.9096874859352,176.7295160209243,176.78853038241868,81709600
2015-07-15,177.53878784179688,178.1035789838417,177.05828639785088,177.63994062462137,97914100
2015-07-16,178.96339416503906,178.96339416503906,178.3564518173812,178.6009086333274,106683300
2015-07-17,179.1151580810547,179.17417245039022,178.54194178744794,178.95499092173347,89030000
2015-07-20,179.2078399658203,179.70519153984768,178.88751859179652,179.342718893179,70446800
2015-07-21,178.49977111816406,179.3343201332078,178.19629991839946,179.07298734951698,77965000
2015-07-22,178.17938232421875,178.51657958900148,177.7747584692399,177.80847176433798,88667900
2015-07-23,177.17626953125,178.41544234296634,176.81379688458756,178.3142895788303,90509100
2015-07-24,175.338623046875,177.33646766454555,175.00143853227536,177.27746616273473,117755000
2015-07-27,174.31861877441406,174.95928736042006,173.87184350404922,174.44507261454063,132361100
2015-07-28,176.45977783203125,176.60308189194404,174.32705429214255,175.16159045650318,123544800
2015-07-29,177.6736602783203,177.90125403132893,176.44291239377608,176.58621645177706,105791300
2015-07-30,177.71580505371094,177.88439730032104,176.53563360191248,177.15943906341013,91304400
2015-07-31,177.4459991455078,178.24682174724663,177.15939111756094,178.22153356023722,103266900
2015-08-03,176.84750366210938,177.47130903105193,175.88651384997527,177.4123075417363,113965700
2015-08-04,176.5019073486328,177.2352906421022,176.0129808653989,176.77165235086633,81820800
2015-08-05,177.0835418701172,178.12882132425926,176.7969209546239,177.40386322085675,85786800
2015-08-06,175.6336669921875,177.37861677114512,175.04357480472143,177.26902601699894,116030800
2015-08-07,175.29638671875,175.625145962949,174.38597353571618,175.4734168638226,117858000
2015-08-10,177.5050811767578,177.58937087801044,176.4176372696467,176.4176372696467,80270700
2015-08-11,175.90341186523438,176.57779374831117,175.13630231245,176.15630667923375,126081400
2015-08-12,176.11415100097656,176.29960633575968,173.11316520214325,174.58836990706806,172123700
2015-08-13,175.89498901367188,176.64523549175536,175.34704809917466,175.95399051546298,89383300
2015-08-14,176.53564453125,176.61150911750673,175.55779143250302,175.70109549413178,72786500
2015-08-17,177.52191162109375,177.52191162109375,175.47349074388455,175.9371290687973,79072600
2015-08-18,177.00767517089844,177.59775439252033,176.7716434822497,177.2437068595472,71692700
2015-08-19,175.6083526611328,177.0329679391841,174.79066683904153,176.25743339031908,172946000
2015-08-20,171.94137573242188,175.58301604441758,171.88236138930534,174.0825236333636,194327900
2015-08-21,166.7655029296875,171.91607319332294,166.50418311829705,170.05309549679143,346588500
2015-08-24,159.74359130859375,166.4705209980097,153.75847007751975,158.04921800499207,507244300
2015-08-25,157.8637237548828,164.75924399104267,157.56867774870275,164.7423809116939,369833100
2015-08-26,163.92471313476562,164.20288320742515,158.79099221783673,161.9184311014196,339257000
2015-08-27,167.9794464111328,168.10588737643758,164.55697374740646,166.08275475498033,274143900
2015-08-28,167.98789978027344,168.45996328050674,166.84145433852154,167.33038092455337,160414400
2015-08-31,166.630615234375,167.86136253660385,166.07424948695274,167.00152573265652,163298800
2015-09-01,161.6571044921875,164.18602613098315,160.78040445425907,162.79511151198918,256000400
2015-09-02,164.72555541992188,164.7677066932402,162.2050584835331,164.0595987446753,160269300
2015-09-03,164.84361267089844,166.95104823850704,164.3462609640066,165.44211716895035,152087800
2015-09-04,162.3483428955078,163.4189233671046,161.52223206194452,162.56752434516008,207081000
2015-09-08,166.4283447265625,166.58008672980202,164.52322818491575,165.1723217434031,116025700
2015-09-09,164.20294189453125,168.14806791451812,163.8320440441704,168.0216269272094,149347700
2015-09-10,165.09649658203125,166.25136708054222,163.74773276294474,164.00905269798605,158611100
2015-09-11,165.84669494628906,165.91413440394695,163.9837169089284,164.7002498916274,119691200
2015-09-14,165.2313690185547,166.0743432221624,164.74244243693033,166.02376682798845,79452000
2015-09-15,167.296630859375,167.74340606413344,165.18919579437753,165.73712376617172,113806200
2015-09-16,168.7465362548828,168.94042954424017,167.254481473214,167.6001039148375,99581600
2015-09-17,168.36720275878906,171.03100383362946,167.9878670102975,168.6116724354983,276046600
2015-09-18,165.61582946777344,168.35278741070658,165.20063304738866,165.83615043823173,223657500
2015-09-21,166.47161865234375,167.50538140747165,165.41242331383143,166.454667906631,105726200
2015-09-22,164.3109130859375,164.77696177825692,163.1669765620294,164.285493423596,153890900
2015-09-23,164.04818725585938,164.95485178673775,163.4635093315504,164.480334320525,92790600
2015-09-24,163.455078125,163.92112682711817,161.4722668428629,162.81956069383025,159378800
2015-09-25,163.41273498535156,165.23454660944734,162.5314768295048,164.92949769852135,155054800
2015-09-28,159.31149291992188,162.61619106938852,158.99797514845,162.50603058551602,178515900
2015-09-29,159.40475463867188,160.77748142581527,158.39639799336356,159.53186591450952,159045600
2015-09-30,162.37890625,162.54837493904358,160.52319372033722,161.3112289427243,163452000
2015-10-01,162.80262756347656,163.10767645641465,160.8452358878054,162.7602571475838,131079000
2015-10-02,165.2345428466797,165.2599625112083,160.25208172489627,160.80287129216686,211003300
2015-10-05,168.17483520507812,168.4036250662486,166.36149292423195,166.47165339991278,126320800
2015-10-06,167.59864807128906,168.60700444497422,166.92924207889533,168.03927710215044,110274500
2015-10-07,168.97134399414062,169.3272321330427,167.3359394074365,168.539183952191,124307300
2015-10-08,170.49659729003906,170.78469538042808,168.27651459502758,168.5815634347434,153055200
2015-10-09,170.59828186035156,171.08126833108102,169.9627644996423,170.6406522703256,107069200
2015-10-12,170.75929260253906,170.9626498960313,170.24240459885522,170.67455177716087,56395600
2015-10-13,169.6831512451172,171.30160537883222,169.51368251893922,170.02208869747315,88038700
2015-10-14,168.86965942382812,170.20848415205293,168.57309242728266,169.62380613907015,99106200
2015-10-15,171.4625701904297,171.47103909963744,169.16622869115994,169.53906757041844,134142200
2015-10-16,172.24215698242188,172.25909480285003,171.0982205514604,171.8693180588601,114580100
2015-10-19,172.32688903808594,172.32688903808594,171.27617524225622,171.58969301299453,76523900
2015-10-20,172.10658264160156,172.72514927855775,171.63206506094286,171.88627460190554,78448500
2015-10-21,171.0388946533203,172.6827552097886,170.8694130294741,172.53023726388608,102038000
2015-10-22,173.92845153808594,174.1402907373853,171.03897468616788,171.99647907484677,174911700
2015-10-23,175.83494567871094,176.20778461385254,174.80965153670587,175.61463763959742,144442300
2015-10-26,175.40274047851562,175.71625814768643,175.0299016667287,175.65694993470035,69033000
2015-10-27,175.06385803222656,175.4027954602962,174.3774884064893,174.72490767452285,77905800
2015-10-28,177.05516052246094,177.08058018631095,174.73341169325462,175.40281772403125,135906700
2015-10-29,176.95347595214844,177.32631491566698,176.4281190106279,176.54674841450787,90525500
2015-10-30,176.1908416748047,177.4703583434629,176.02985479079635,177.1483587161765,131076900
2015-11-02,178.27536010742188,178.47024851119176,176.39422736248193,176.52133861422092,86270800
2015-11-03,178.79217529296875,179.3514335415463,177.69060954173048,177.9193993578996,95246100
2015-11-04,178.24986267089844,179.21584828632032,177.70755518381299,179.08875001967155,96224500
2015-11-05,178.07199096679688,178.77529852261247,177.17379500600276,178.30924978928454,78408700
2015-11-06,177.978759765625,178.21603148914676,176.6399478271048,177.7245631504848,110471500
2015-11-09,176.31790161132812,177.5126771052714,175.36038484856962,177.3601462468634,131008700
2015-11-10,176.72462463378906,176.7585261257637,175.56375066145856,175.83489794910162,75874600
2015-11-11,176.02984619140625,177.04667141834204,175.96205611899262,176.99583209644038,67846000
2015-11-12,173.57244873046875,175.45358061365067,173.55551091503835,174.97906318899757,121315200
2015-11-13,171.62356567382812,173.4284390075332,171.53883778859282,173.1572916732939,153577100
2015-11-16,174.23345947265625,174.2927806407173,171.31855070797602,171.4371930440981,117645200
2015-11-17,174.10638427734375,175.43672758893243,173.60644692144393,174.5470133869416,121123700
2015-11-18,176.8687286376953,177.01277769929422,174.546979971221,174.58933745491169,121342500
2015-11-19,176.7161865234375,177.13986473954276,176.41960660031057,176.75007509168736,88220500
2015-11-20,177.3601531982422,178.04650976390107,176.97884543172407,177.47878256848406,94011500
2015-11-23,177.1567840576172,177.92786844760315,176.69073551666034,177.4194624362572,64931200
2015-11-24,177.39407348632812,177.80080095172923,175.7501999462227,176.1399766627558,98874400
2015-11-25,177.36868286132812,177.72457106801355,177.10599146458958,177.52120083720683,51980100
2015-11-27,177.57200622558594,177.7753764175253,176.9788593278036,177.46184575541469,37317800
2015-11-30,176.83482360839844,177.85164878541,176.72466312993072,177.73301939691922,112822700
2015-12-01,178.5210723876953,178.63971471757006,177.19072932283675,177.47035853689528,97858400
2015-12-02,176.6992645263672,178.79223628885876,176.44505496941335,178.47023665474154,108441300
2015-12-03,174.22499084472656,177.22462751627,173.49626365237123,176.9534801279894,166224200
2015-12-04,177.6228485107422,177.91942842940804,174.2249539233559,174.2249539233559,192913900
2015-12-07,176.5467529296875,177.71609624651444,175.57228508109014,177.29241794615965,102027100
2015-12-08,175.3604278564453,176.49588248125178,174.36902228735596,174.9706511008893,103372400
2015-12-09,173.99618530273438,176.82635298600337,173.0132486330945,174.71644351902648,162401500
2015-12-10,174.44532775878906,175.7672022031776,173.82676095948167,174.06401981208282,116128900
2015-12-11,171.06431579589844,172.979336623438,170.75078513276736,172.30993075011187,211173300
2015-12-14,171.92857360839844,172.05568480046443,169.42887531999352,171.2252793167458,182385200
2015-12-15,173.73350524902344,174.64865183684773,171.90321207337485,173.4538760474965,154069600
2015-12-16,176.27554321289062,176.58059202084652,173.53858577988444,174.86892854678104,197017000
2015-12-17,173.58944702148438,176.6568733064636,173.5724962717811,176.5890832372841,173092500
2015-12-18,170.49696350097656,172.97743633365053,170.3350055036484,172.84106228916082,251393500
2015-12-21,171.90341186523438,172.08242148965127,170.55661904539173,171.6817926695329,99094300
2015-12-22,173.46328735351562,173.7616323624081,171.8011110342458,172.7984168258077,111026200
2015-12-23,175.6113739013672,175.65399648381717,174.38391636368922,174.4776808424448,110987200
2015-12-24,175.32150268554688,175.87557010056057,175.099883523491,175.35560594529866,48539600
2015-12-28,174.92083740234375,174.96344695509418,173.838286826956,174.6224924936169,65899900
2015-12-29,176.78768920898438,177.1201245653869,175.99496374625022,176.0290540107023,92640700
2015-12-30,175.53457641601562,176.62565945381147,175.38967010008963,176.54041432369937,63317700
2015-12-31,173.7786865234375,175.50053720106277,173.7786865234375,174.85271824620844,114877900
2016-01-04,171.3493194580078,171.3578387690627,169.2779822924697,170.8975488470441,222353500
2016-01-05,171.63916015625,172.09945015347344,170.5225189162707,171.67325041262126,110845800
2016-01-06,169.47406005859375,170.53102702223464,168.43413171872683,169.06489896952337,152112600
2016-01-07,165.4081268310547,168.29776063771126,165.01601733518322,166.4991971588045,213436100
2016-01-08,163.59251403808594,166.94245090938597,163.3027013233614,166.37986410556695,209817200
2016-01-11,163.7544708251953,164.86259279248173,161.80248166496145,164.52162518361743,187941300
2016-01-12,165.07571411132812,165.83434925553271,162.92766341952967,165.21210117258843,172330500
2016-01-13,160.9585723876953,166.0985394776895,160.5749952777788,165.74905261920875,221168900
2016-01-14,163.60107421875,164.7347674224017,159.96133673009678,161.5723717023202,240795600
2016-01-15,160.08912658691406,160.89890340221314,158.13713771607388,159.20263694846278,324846400
2016-01-19,160.30223083496094,162.0496522253758,158.7167674133694,161.9217975166115,195244400
2016-01-20,158.24795532226562,159.82489953363088,154.301354647592,157.71947181658118,286547800
2016-01-21,159.1344757080078,160.99270050296772,157.3870540112103,158.72532756164156,195772900
2016-01-22,162.39913940429688,162.6037069386971,161.00120489070326,161.76835915786967,168319600
2016-01-25,159.94424438476562,162.08376248384707,159.74819613826904,161.8877142373505,130371700
2016-01-26,162.12635803222656,162.40765138591374,160.26813364351892,160.60908818985246,141036800
2016-01-27,160.36192321777344,163.28564728004505,159.44984950323914,161.59789990009403,185681700
2016-01-28,161.19729614257812,162.12640862687928,159.53511944896908,161.9218410378728,143798800
2016-01-29,165.1268768310547,165.26326390951414,161.85366498755403,161.97300042955914,210529300
2016-02-01,165.0671844482422,165.85992287381688,163.52434318683234,164.1125010172231,136061600
2016-02-02,162.0922393798828,163.6350798925802,161.5637430171073,163.6265605827183,182564900
2016-02-03,163.06399536132812,163.47314340022132,159.48392075620407,163.15775980842673,205054900
2016-02-04,163.31973266601562,164.29998678792785,161.92179814953602,162.5610977090221,139531800
2016-02-05,160.20851135253906,163.37943908584782,159.5692116160911,162.79981356796316,180788300
2016-02-08,158.0518798828125,158.64855680371886,155.81859783317094,158.35022484655636,191526700
2016-02-09,158.06039428710938,159.34752554073233,156.1595475100204,156.29593451815992,184513100
2016-02-10,157.92405700683594,160.5409166752713,157.7961892795048,158.89579190426616,148214100
2016-02-11,155.86981201171875,156.9267923380222,154.36106087813263,155.42656051919312,219058900
2016-02-12,159.0833282470703,159.1003668729081,156.80742306560654,157.6598225945406,127632400
2016-02-16,161.76837158203125,161.7939425257952,159.93571791050258,160.90745279328337,120250700
2016-02-17,164.41085815429688,164.78591610302277,162.81686187221183,162.94472963105233,136009500
2016-02-18,163.73741149902344,164.74324963967803,163.42202785640524,164.68357543346175,102343000
2016-02-19,163.6606903076172,163.8141159616207,162.33946859183806,162.95319722101826,114793000
2016-02-22,166.0303955078125,166.17530188116953,165.18651520893653,165.25470873873732,103640300
2016-02-23,163.93348693847656,165.63828603056595,163.81413851570883,165.36551193267093,111455300
2016-02-24,164.68360900878906,164.9649024527644,161.37630722672944,162.4929486819553,150812200
2016-02-25,166.67819213867188,166.68672445786686,164.36819678246508,165.13535112813568,110728300
2016-02-26,166.29461669921875,167.6499287937699,166.13265871183512,167.55617733432072,129833700
2016-02-29,164.9904327392578,167.26633767242438,164.7943845108352,166.31165446627955,125918100
2016-03-01,168.86886596679688,168.95411111968372,165.74908066595103,166.22642230631524,141799700
2016-03-02,169.6274871826172,169.6786290675486,168.13578817472984,168.55346857930823,102415000
2016-03-03,170.29237365722656,170.30942528932925,168.86886803138515,169.4484934570327,95172200
2016-03-04,170.84642028808594,171.63063924976424,169.65306622741682,170.4884140698852,129293600
2016-03-07,170.9827880859375,171.39194915205573,169.84057604116762,169.91728886359644,100219000
2016-03-08,169.11605834960938,170.41170925253874,168.95411336750453,169.90027734816604,123974900
2016-03-09,169.95138549804688,170.30085934435044,169.14159571536572,169.93433386931102,94801200
2016-03-10,170.0877685546875,171.39195158742027,168.24659575732284,170.44578774427373,156838700
2016-03-11,172.83248901367188,172.8751115828557,170.07072342007424,171.55388997764868,137964500
2016-03-14,172.61093139648438,173.07122149064355,171.98868328564006,172.3211186332513,73612000
2016-03-15,172.32962036132812,172.6364847283144,171.3749370002976,171.6391787872553,93169100
2016-03-16,173.3269500732422,173.73611128972834,171.80116034901386,171.84378293488788,129303200
2016-03-17,174.42648315429688,174.93791496035269,172.84101984301822,173.24164857804865,134278500
2016-03-18,175.11195373535156,175.45466687275342,174.61501053455115,174.9320208403313,138372400
2016-03-21,175.3604278564453,175.59176642665793,174.61501955357778,174.84635812379037,72926700
2016-03-22,175.2661895751953,175.84024133260093,174.4179698931147,174.5807501530035,97471900
2016-03-23,174.1094970703125,175.06910427533217,173.93812743484386,174.88060813525078,81052500
2016-03-24,174.0323944091797,174.06667356946406,172.85002485275044,173.07278709992255,84360900
2016-03-28,174.13525390625,174.66646333467975,173.68115299349458,174.45226429758108,62408200
2016-03-29,175.7459716796875,175.8573593308033,173.41548577445286,173.72393282290062,92922900
2016-03-30,176.51712036132812,177.24538913685052,176.14869127304166,176.75702220193196,86365300
2016-03-31,176.0886688232422,176.85121652915274,175.9258755365311,176.4228186477723,94584100
2016-04-01,177.28822326660156,177.4767194287903,174.76924098432445,175.08626438818865,114423500
2016-04-04,176.71417236328125,177.41675134815952,176.40572528493675,177.21111560470678,63497000
2016-04-05,174.94918823242188,176.7227492646198,174.6921468016724,175.36044667741888,99662200
2016-04-06,176.8597869873047,176.9197689685018,174.76920314919022,174.94913601911523,91839800
2016-04-07,174.74354553222656,176.122987646331,174.00670043263653,175.7631348870433,113859000
2016-04-08,175.21478271484375,176.37146254903058,174.67499704906731,175.93448822009935,95040600
2016-04-11,174.80348205566406,176.55991605315307,174.70923399510613,175.85733722469095,83757500
2016-04-12,176.431396484375,176.7141406783003,174.52930868790793,174.97484618200238,115350600
2016-04-13,178.21359252929688,178.2992773705583,177.21970589481776,177.35679641136755,96336400
2016-04-14,178.2221221923828,178.72764174267016,177.87084578623103,178.27354093165093,65212900
2016-04-15,178.0250701904297,178.35922010439774,177.69948352986154,178.22212960798282,75761600
